"Candidate_ID","Party","Weight","Candidate_Name"
"Malik_Ghulam_Mustafa_Khar","Pakistan Muslim League (F)",1,"Malik Ghulam Mustafa Khar"
"Mehtab_Akbar_Rashidi","Pakistan Muslim League (F)",1,"Mehtab Akbar Rashidi"
"Mian_Abdul_Malik","Pakistan Muslim League (F)",1,"Mian Abdul Malik"
"Mir_Hassan_Khoso","Pakistan Muslim League (F)",1,"Mir Hassan Khoso"
"Mir_Naseer_Khan_Khoso_","Pakistan Muslim League (F)",1,"Mir Naseer Khan Khoso."
"Muhammad_Jadam_Mangrio","Pakistan Muslim League (F)",1,"Muhammad Jadam Mangrio"
"Musharraf_Ali_Khan_Khoso","Pakistan Muslim League (F)",1,"Musharraf Ali Khan Khoso"
"Nadeem_Qadir_Bhutto","Pakistan Muslim League (F)",1,"Nadeem Qadir Bhutto"
"Pir_Bux_Junejo","Pakistan Muslim League (F)",1,"Pir Bux Junejo"
"Pir_Noor_Mohammad_Shah_Jeelani","Pakistan Muslim League (F)",1,"Pir Noor Mohammad Shah Jeelani"
"Pir_Sadruddin_Shah","Pakistan Muslim League (F)",1,"Pir Sadruddin Shah"
"Pir_Sajjad_Saeed_Jan_Sirhandi","Pakistan Muslim League (F)",1,"Pir Sajjad Saeed Jan Sirhandi"
"Pir_Syed_Saddaruddin_Shah_Rashdi","Pakistan Muslim League (F)",1,"Pir Syed Saddaruddin Shah Rashdi"
"Sardar_Mir_Hakim_Ali_Khan_Sundrani","Pakistan Muslim League (F)",1,"Sardar Mir Hakim Ali Khan Sundrani"
"Sarfaraz_Ali_Bughio","Pakistan Muslim League (F)",1,"Sarfaraz Ali Bughio"
"Shabir_Ahmed_Qaim_Khani","Pakistan Muslim League (F)",1,"Shabir Ahmed Qaim Khani"
"Shehzad_Mughal","Pakistan Muslim League (F)",1,"Shehzad Mughal"
"Syed_Ghulam_Abbas","Pakistan Muslim League (F)",1,"Syed Ghulam Abbas"
"Syed_Inayat_Ali_Shah","Pakistan Muslim League (F)",1,"Syed Inayat Ali Shah"
"Syed_Javed_Ali_Shah","Pakistan Muslim League (F)",1,"Syed Javed Ali Shah"
"Syed_Kazim_Ali_Shah_Lakyari","Pakistan Muslim League (F)",1,"Syed Kazim Ali Shah Lakyari"
"Syed_Mehr_Mohi_Ud_Din_Hashmi","Pakistan Muslim League (F)",1,"Syed Mehr Mohi Ud Din Hashmi"
"Syed_Qazim_Ali_Shah","Pakistan Muslim League (F)",1,"Syed Qazim Ali Shah"
"Syed_Qurban_Ali_Shah","Pakistan Muslim League (F)",1,"Syed Qurban Ali Shah"
"Syed_Safdar_Ali_Shah","Pakistan Muslim League (F)",1,"Syed Safdar Ali Shah"
"Syed_Zahid_Hussain_Shah","Pakistan Muslim League (F)",2,"Syed Zahid Hussain Shah"
"Adil_Farooq_Khan","Pakistan Muslim League (J)",1,"Adil Farooq Khan"
"Asif_Mamon","Pakistan Muslim League (J)",1,"Asif Mamon"
"Chaudhary_Muhammad_Younas_Hanjra","Pakistan Muslim League (J)",1,"Chaudhary Muhammad Younas Hanjra"
"Choudhary_Amjad_Mehmood","Pakistan Muslim League (J)",1,"Choudhary Amjad Mehmood"
"Fozia_Ashraf","Pakistan Muslim League (J)",1,"Fozia Ashraf"
"Ijaz_Ahmed_Cheena","Pakistan Muslim League (J)",1,"Ijaz Ahmed Cheena"
"Imran_Ahmad_Khan","Pakistan Muslim League (J)",1,"Imran Ahmad Khan"
"Mozaffer_Ali","Pakistan Muslim League (J)",1,"Mozaffer Ali"
"Muhammad_Ahmad_Chatha","Pakistan Muslim League (J)",1,"Muhammad Ahmad Chatha"
"Muhammad_Fiaz_Qadri","Pakistan Muslim League (J)",1,"Muhammad Fiaz Qadri"
"Muhammad_Ismail","Pakistan Muslim League (J)",1,"Muhammad Ismail"
"Muhammad_Mutahar_Ramzan","Pakistan Muslim League (J)",1,"Muhammad Mutahar Ramzan"
"Syed_Ghulam_Abbas_Shah","Pakistan Muslim League (J)",1,"Syed Ghulam Abbas Shah"
"Syed_Safdar_Ali","Pakistan Muslim League (J)",1,"Syed Safdar Ali"
"Safdar_Zaman","Pakistan Muslim League (Safdar)",1,"Safdar Zaman"
"Akbar_Dars","Pakistan Muslim League (Sher-e-Bangal) A.K. Fazal-Ul-",1,"Akbar Dars"
"Mohammad_Hussain","Pakistan Muslim League (Sher-e-Bangal) A.K. Fazal-Ul-",1,"Mohammad Hussain"
"Muhammad_Asghar_Dars","Pakistan Muslim League (Sher-e-Bangal) A.K. Fazal-Ul-",1,"Muhammad Asghar Dars"
"Mir_Zarak_Khan_Zehri","Pakistan Muslim League (Zehri Group)",1,"Mir Zarak Khan Zehri"
"Naveed_Akhtar_Khan","Pakistan Muslim League “H” Haqiqi",1,"Naveed Akhtar Khan"
"Gohar_Ali_Khan","Pakistan Muslim League Council",1,"Gohar Ali Khan"
"Meher_Muhammad_Jhangir_Advocate","Pakistan Muslim League Council",1,"Meher Muhammad Jhangir Advocate"
"Tauseef_Ur_Rehman_Bhatti_Advocate","Pakistan Muslim League Council",1,"Tauseef Ur Rehman Bhatti Advocate"
"Mian_Abu_Bakar_Hamza","Pakistan Muslim League(Z)",1,"Mian Abu Bakar Hamza"
"Muhammad_Ijaz-Ul-Haq","Pakistan Muslim League(Z)",1,"Muhammad Ijaz-Ul-Haq"
"Muhammad_Ijaz_Ul_Haq","Pakistan Muslim League(Z)",1,"Muhammad Ijaz Ul Haq"
"Khurram_Muhammad_Qamar","Pakistan Qaumi League",1,"Khurram Muhammad Qamar"
"Mahmood_Ahmad_Khan_Qalandar_","Pakistan Qaumi Party",1,"Mahmood Ahmad Khan Qalandar."
"Mehmood_Qalandar","Pakistan Qaumi Party",1,"Mehmood Qalandar"
"Faqir_Jamshid_Ahmad","Pakistan Saraiki Party",1,"Faqir Jamshid Ahmad"
"Farah_Noreen","Pakistan Saraiki Party",1,"Farah Noreen"
"Rasheed_Ahmad_Khan_Langha","Pakistan Saraiki Party",1,"Rasheed Ahmad Khan Langha"
"Saleem_Abbas","Pakistan Saraiki Party",1,"Saleem Abbas"
"Aamir_Rasheed","Pakistan Sunni Tehreek",1,"Aamir Rasheed"
"Abdul_Rasheed","Pakistan Sunni Tehreek",1,"Abdul Rasheed"
"Abdul_Rehman","Pakistan Sunni Tehreek",1,"Abdul Rehman"
"Afzal_Ahmad_Gondal","Pakistan Sunni Tehreek",1,"Afzal Ahmad Gondal"
"Ali_Akbar_Kalhoro","Pakistan Sunni Tehreek",1,"Ali Akbar Kalhoro"
"Ali_Nawaz_Qasmi","Pakistan Sunni Tehreek",1,"Ali Nawaz Qasmi"
"Allama_Mujhahid_Abdul_Rasool_Khan","Pakistan Sunni Tehreek",1,"Allama Mujhahid Abdul Rasool Khan"
"Allama_Shabbir_Ahmed_Chasti_Nazimi_Off_Sakka","Pakistan Sunni Tehreek",1,"Allama Shabbir Ahmed Chasti Nazimi Off Sakka"
"Arshad_Mehmood","Pakistan Sunni Tehreek",1,"Arshad Mehmood"
"Awal_Jan_Mazari","Pakistan Sunni Tehreek",1,"Awal Jan Mazari"
"Basharat_Ali_Gujjar","Pakistan Sunni Tehreek",1,"Basharat Ali Gujjar"
"Hafiz_Gul_Sher","Pakistan Sunni Tehreek",1,"Hafiz Gul Sher"
"Hafiz_Malik_Muhammad_Bashir","Pakistan Sunni Tehreek",1,"Hafiz Malik Muhammad Bashir"
"Hafiz_Raja_Muhammad_Sana_Ul_Haq","Pakistan Sunni Tehreek",1,"Hafiz Raja Muhammad Sana Ul Haq"
"Imtiaz","Pakistan Sunni Tehreek",1,"Imtiaz"
"Jahangir_Qadri","Pakistan Sunni Tehreek",1,"Jahangir Qadri"
"Jhangir_Qadri","Pakistan Sunni Tehreek",1,"Jhangir Qadri"
"Mahboob_Ali_Sahto","Pakistan Sunni Tehreek",1,"Mahboob Ali Sahto"
"Malik_Matloob_Ali_Awan","Pakistan Sunni Tehreek",1,"Malik Matloob Ali Awan"
"Malik_Muhammad_Iqbal_Khokhar","Pakistan Sunni Tehreek",1,"Malik Muhammad Iqbal Khokhar"
"Matloob_Awan","Pakistan Sunni Tehreek",1,"Matloob Awan"
"Mian_Ghulam_Shabir_Qadri","Pakistan Sunni Tehreek",1,"Mian Ghulam Shabir Qadri"
"Mohammad_Kashif","Pakistan Sunni Tehreek",1,"Mohammad Kashif"
"Mohammad_Younis_Ansari","Pakistan Sunni Tehreek",1,"Mohammad Younis Ansari"
"Mollana_Mohammad_Illyas_Gabool","Pakistan Sunni Tehreek",1,"Mollana Mohammad Illyas Gabool"
"Muhammad_Afzal_Qadri","Pakistan Sunni Tehreek",1,"Muhammad Afzal Qadri"
"Muhammad_Ajmal_Umar","Pakistan Sunni Tehreek",1,"Muhammad Ajmal Umar"
"Muhammad_Arif_Mansoori","Pakistan Sunni Tehreek",1,"Muhammad Arif Mansoori"
"Muhammad_Imran_Javaid","Pakistan Sunni Tehreek",1,"Muhammad Imran Javaid"
"Muhammad_Jamal_Barket","Pakistan Sunni Tehreek",1,"Muhammad Jamal Barket"
"Muhammad_Jameel","Pakistan Sunni Tehreek",1,"Muhammad Jameel"
"Muhammad_Kaleem","Pakistan Sunni Tehreek",1,"Muhammad Kaleem"
"Muhammad_Murtaza_Rizvi_Wattoo","Pakistan Sunni Tehreek",1,"Muhammad Murtaza Rizvi Wattoo"
"Muhammad_Qasim","Pakistan Sunni Tehreek",1,"Muhammad Qasim"
"Muhammad_Tahir_Qadri","Pakistan Sunni Tehreek",1,"Muhammad Tahir Qadri"
"Peer_Sayed_Munir_Hussain_Shah_Noori","Pakistan Sunni Tehreek",1,"Peer Sayed Munir Hussain Shah Noori"
"Pir_Syed_Mubashar_Hussain_Shah_Shakreelvy","Pakistan Sunni Tehreek",1,"Pir Syed Mubashar Hussain Shah Shakreelvy"
"Professor_Farooq_Ahmed_Tajra","Pakistan Sunni Tehreek",1,"Professor Farooq Ahmed Tajra"
"Rana_Muhammad_Riaz_Qadri","Pakistan Sunni Tehreek",1,"Rana Muhammad Riaz Qadri"
"Raza_e_Mustafa","Pakistan Sunni Tehreek",1,"Raza e Mustafa"
"Rizwan_Ali","Pakistan Sunni Tehreek",1,"Rizwan Ali"
"Rizwan_Qureshi","Pakistan Sunni Tehreek",1,"Rizwan Qureshi"
"Sajid_Mehmood_Qadri","Pakistan Sunni Tehreek",1,"Sajid Mehmood Qadri"
"Sajjad_Haider","Pakistan Sunni Tehreek",1,"Sajjad Haider"
"Shoukat_Ali_Lehri","Pakistan Sunni Tehreek",1,"Shoukat Ali Lehri"
"Syed_Ahmad_Shah","Pakistan Sunni Tehreek",1,"Syed Ahmad Shah"
"Syed_Tawaqal_Hussain_Shah_Bukhari","Pakistan Sunni Tehreek",1,"Syed Tawaqal Hussain Shah Bukhari"
"Tahir_Iqbal","Pakistan Sunni Tehreek",1,"Tahir Iqbal"
"Alamgir_Khan","Pakistan Tehrek-e-Inqalab",1,"Alamgir Khan"
"Ihsan_Ullah_Khan_Mahsood","Pakistan Tehrek-e-Inqalab",1,"Ihsan Ullah Khan Mahsood"
"Muhammad_Sultan","Pakistan Tehrek-e-Inqalab",1,"Muhammad Sultan"
"Raja_Muhammad_Ashraf","Pakistan Tehrek-e-Inqalab",1,"Raja Muhammad Ashraf"
"Azmat_Ali","PAL",1,"Azmat Ali"
"Nasir_Mahmood","PAL",1,"Nasir Mahmood"
"Nasir_Mehmood","PAL",1,"Nasir Mehmood"
"Syed_Mazhar_Ali","PAL",1,"Syed Mazhar Ali"
"Kaleem_Ullah","PAP",1,"Kaleem Ullah"
"Sardar_Taimoor","PAP",1,"Sardar Taimoor"
"Khaqan_Waheed_Khuwaja","PAQ",1,"Khaqan Waheed Khuwaja"
"Ahmad_Nawaz_Khan","Pasban Pakistan",1,"Ahmad Nawaz Khan"
"Prof_javeed_Sandhu","Pasban Pakistan",1,"Prof.javeed Sandhu"
"Abid_Hussain","PAT",1,"Abid Hussain"
"Ahmad_Ikhwan","PAT",1,"Ahmad Ikhwan"
"Ali_Hassan","PAT",1,"Ali Hassan"
"Aman_Ullah","PAT",1,"Aman Ullah"
"Amjad_Arbab_Abbasi","PAT",1,"Amjad Arbab Abbasi"
"Asjad_Hussain","PAT",1,"Asjad Hussain"
"Fayyaz_Ahmed_Tabassum","PAT",1,"Fayyaz Ahmed Tabassum"
"Ghulam_Mustafa","PAT",1,"Ghulam Mustafa"
"Gul_Hassan","PAT",1,"Gul Hassan"
"Haji_Fateh_Din","PAT",1,"Haji Fateh Din"
"Khalil_Ur_Rehman","PAT",1,"Khalil Ur Rehman"
"Latif_Ahmed_Hussain","PAT",1,"Latif Ahmed Hussain"
"Mian_Muhammad_Raza","PAT",1,"Mian Muhammad Raza"
"Mian_Noor_Ahmad","PAT",1,"Mian Noor Ahmad"
"Mubashir_Hussain","PAT",1,"Mubashir Hussain"
"Mudassar_Hussain_Shah","PAT",1,"Mudassar Hussain Shah"
"Muhammad_Amir_Awan","PAT",1,"Muhammad Amir Awan"
"Muhammad_Anwar_Abbasi","PAT",1,"Muhammad Anwar Abbasi"
"Muhammad_Asif_Sulehria","PAT",1,"Muhammad Asif Sulehria"
"Muhammad_Ayoub_Butt","PAT",1,"Muhammad Ayoub Butt"
"Muhammad_Aziz","PAT",1,"Muhammad Aziz"
"Muhammad_Ijaz_Arshad","PAT",1,"Muhammad Ijaz Arshad"
"Muhammad_Khalil","PAT",1,"Muhammad Khalil"
"Muhammad_Nadeem","PAT",1,"Muhammad Nadeem"
"Muhammad_Naveed_Akhtar","PAT",1,"Muhammad Naveed Akhtar"
"Muhammad_Rafi","PAT",1,"Muhammad Rafi"
"Muhammad_Shafique","PAT",1,"Muhammad Shafique"
"Muhammad_Shahzad","PAT",1,"Muhammad Shahzad"
"Muhammad_Usman","PAT",1,"Muhammad Usman"
"Muhammad_Yousaf","PAT",1,"Muhammad Yousaf"
"Mujahid_Mahmood","PAT",1,"Mujahid Mahmood"
"Naseer_Khan","PAT",1,"Naseer Khan"
"Naveed_Akram","PAT",1,"Naveed Akram"
"Pervaiz_Iqbal_Virk","PAT",1,"Pervaiz Iqbal Virk"
"Salwat_Shahzad_Khan","PAT",1,"Salwat Shahzad Khan"
"Sardar_Muhammad_Mansoor_Khan","PAT",1,"Sardar Muhammad Mansoor Khan"
"Shafique_Ahmad","PAT",1,"Shafique Ahmad"
"Sohail_Babar","PAT",1,"Sohail Babar"
"Daud_Ahmed_Fakhri","PCP",1,"Daud Ahmed Fakhri"
"Farzana_Parveen","PCP",1,"Farzana Parveen"
"Jahangir_Hussain_Jafari","PCP",1,"Jahangir Hussain Jafari"
"Muhammad_Bilal_Hussain","PCP",1,"Muhammad Bilal Hussain"
"Muhammad_Zahid_Bashir","PCP",1,"Muhammad Zahid Bashir"
"Rizwan_Ahmed_Khan","PCP",1,"Rizwan Ahmed Khan"
"Sumbul_Akhtar","PCP",1,"Sumbul Akhtar"
"Syed_Muhammad_Ishrat_Ghazali","PCP",1,"Syed Muhammad Ishrat Ghazali"
"Imtiaz_Khan","PDQM",1,"Imtiaz Khan"
"Mubeen_Malik","PDQM",1,"Mubeen Malik"
"Shabbir_Ahmed_Anjum","PDQM",1,"Shabbir Ahmed Anjum"
"Shafaqaat_Ahmad","PDQM",1,"Shafaqaat Ahmad"
"Taimoor_Ahmad_Yar_Khan","PDQM",1,"Taimoor Ahmad Yar Khan"
"Tayyaba_Mubarak","PDQM",1,"Tayyaba Mubarak"
"Muhammad_Syed","PFM",1,"Muhammad Syed"
"Anwar_Hussain","PFP",1,"Anwar Hussain"
"Shahid_Iqbal","PFP",1,"Shahid Iqbal"
"Syed_Rashid_Hussain_Shah","PFP",1,"Syed Rashid Hussain Shah"
"Chaudhry_Zahid_Iqram","PI-P",1,"Chaudhry Zahid Iqram"
"Abdul_Shakoor","PIRP",1,"Abdul Shakoor"
"Muhammad_Mumtaz","PIRP",1,"Muhammad Mumtaz"
"Zaffar_Iqbal_Gurmani","PIRP",1,"Zaffar Iqbal Gurmani"
"Aijaz_Ali_Khokhar","PKI",1,"Aijaz Ali Khokhar"
"Rahim_Bakhsh","PKI",1,"Rahim Bakhsh"
"Shahid_Anjum","PKI",1,"Shahid Anjum"
"Abdul_Rab","PKMAP",1,"Abdul Rab"
"Abdul_Razzaq","PKMAP",1,"Abdul Razzaq"
"Habib_Ur_Rehman","PKMAP",1,"Habib Ur Rehman"
"Jamal_Khan","PKMAP",1,"Jamal Khan"
"Manzoor_Ahmed","PKMAP",1,"Manzoor Ahmed"
"Mehmood_Khan_Achakzai","PKMAP",1,"Mehmood Khan Achakzai"
"Muhammad_Akram_Tareen","PKMAP",1,"Muhammad Akram Tareen"
"Muhammad_Ashraf","PKMAP",1,"Muhammad Ashraf"
"Muhammad_Azam","PKMAP",1,"Muhammad Azam"
"Muhammad_Rahim","PKMAP",1,"Muhammad Rahim"
"Nawab_Muhammad_Ayaz_Khan_Jogezai","PKMAP",1,"Nawab Muhammad Ayaz Khan Jogezai"
"Palwasha_Ramzan","PKMAP",1,"Palwasha Ramzan"
"Riaz_Mahammad_Yousafzai","PKMAP",1,"Riaz Mahammad Yousafzai"
"Qadeer_Hussain","PL",1,"Qadeer Hussain"
"Abdul_Samad_Khan","PMA",1,"Abdul Samad Khan"
"Hazrat_Umar","PMA",1,"Hazrat Umar"
"Irfan_Karim","PMA",1,"Irfan Karim"
"Muhammad_Arif_Khan","PMA",1,"Muhammad Arif Khan"
"Muhammad_Jibran","PMA",1,"Muhammad Jibran"
"Sara_Ashfaq","PMA",1,"Sara Ashfaq"
"Shahbaz_Ali","PMA",1,"Shahbaz Ali"
"Yasir_Ali","PMA",1,"Yasir Ali"
"Abdul_Qadir","PML",1,"Abdul Qadir"
"Aneela_Iftikhar","PML",1,"Aneela Iftikhar"
"Arshad_Ahmad_Qamar","PML",1,"Arshad Ahmad Qamar"
"Chaudhry_Salik_Hussain","PML",1,"Chaudhry Salik Hussain"
"Chaudhry_Tariq_Bashir_Cheema","PML",1,"Chaudhry Tariq Bashir Cheema"
"Hussain_Ellahi","PML",1,"Hussain Ellahi"
"Muhammad_Ishaq","PML",1,"Muhammad Ishaq"
"Muhammad_Jameel_Ahmed_Khan","PML",1,"Muhammad Jameel Ahmed Khan"
"Muhammad_Tariq_Hassan","PML",1,"Muhammad Tariq Hassan"
"Musa_Elahi","PML",1,"Musa Elahi"
"Riaz_Ahmed_Jan","PML",1,"Riaz Ahmed Jan"
"Shakeel_Ahmed_Roshan","PML",1,"Shakeel Ahmed Roshan"
"Syed_Faizan_Anis","PML",1,"Syed Faizan Anis"
"Muzaffar_Ahmed","PML-AKFH",1,"Muzaffar Ahmed"
"Muhammad_Younas","PML-C",1,"Muhammad Younas"
"Abbas_Khan_Afridi","PML-N",1,"Abbas Khan Afridi"
"Abdul_Bari","PML-N",1,"Abdul Bari"
"Abdul_Ghaffar_Dogar","PML-N",1,"Abdul Ghaffar Dogar"
"Abdul_Hakeem_Baloch","PML-N",1,"Abdul Hakeem Baloch"
"Abdul_Hameed_Rajput","PML-N",1,"Abdul Hameed Rajput"
"Abdul_Hamid_Orakzai","PML-N",1,"Abdul Hamid Orakzai"
"Abdul_Khaliq","PML-N",1,"Abdul Khaliq"
"Abdul_Khaliq_Khar","PML-N",1,"Abdul Khaliq Khar"
"Abdul_Majeed_Khan","PML-N",2,"Abdul Majeed Khan"
"Abdul_Qadeer","PML-N",1,"Abdul Qadeer"
"Abdul_Qadir_Khan","PML-N",1,"Abdul Qadir Khan"
"Abdul_Rehman_Khan_Kanju","PML-N",1,"Abdul Rehman Khan Kanju"
"Abdul_Subhan","PML-N",1,"Abdul Subhan"
"Abdulkhaliq","PML-N",1,"Abdulkhaliq"
"Abdullah","PML-N",1,"Abdullah"
"Abdullah_Sheedi","PML-N",1,"Abdullah Sheedi"
"Abid_Ali","PML-N",1,"Abid Ali"
"Abid_Ali_","PML-N",1,"Abid Ali."
"Abid_Azeem","PML-N",1,"Abid Azeem"
"Abid_Sheer_Ali","PML-N",1,"Abid Sheer Ali"
"Adrees_Bajwa_","PML-N",1,"Adrees Bajwa."
"Agha_Muhammad_Munwar","PML-N",1,"Agha Muhammad Munwar"
"Ahmad_Atteeq_Anwer","PML-N",1,"Ahmad Atteeq Anwer"
"Ahmad_Hussain_Dehar","PML-N",1,"Ahmad Hussain Dehar"
"Ahmad_Raza_Maneka","PML-N",1,"Ahmad Raza Maneka"
"Ahsan_Iqbal","PML-N",3,"Ahsan Iqbal"
"Akhlaq_Younas","PML-N",1,"Akhlaq Younas"
"Akhtar_Hussain_Jadoon","PML-N",1,"Akhtar Hussain Jadoon"
"Akhtiar_Wali","PML-N",1,"Akhtiar Wali"
"Akhundzada_Badruddin","PML-N",1,"Akhundzada Badruddin"
"Alam_Dad_Laleka","PML-N",2,"Alam Dad Laleka"
"Alamzeb_Khan","PML-N",1,"Alamzeb Khan"
"Alhaj_Muhammad_Farid_Mufakkar","PML-N",1,"Alhaj Muhammad Farid Mufakkar"
"Ali_Asghar_Rind","PML-N",1,"Ali Asghar Rind"
"Ali_Gohar_Khan","PML-N",1,"Ali Gohar Khan"
"Ali_Mohammad_Khan_Juna_Advocate","PML-N",1,"Ali Mohammad Khan Juna Advocate"
"Ali_Raza_Cholyani","PML-N",1,"Ali Raza Cholyani"
"Ali_Sher_Khan","PML-N",1,"Ali Sher Khan"
"Ali_Zahid","PML-N",1,"Ali Zahid"
"Allando_Shah_Alias_Zafar_Ali_Shah","PML-N",1,"Allando Shah Alias Zafar Ali Shah"
"Amir_Muqam","PML-N",2,"Amir Muqam"
"Amir_Talal_Gopang","PML-N",1,"Amir Talal Gopang"
"Ammar_Ahmad_Khan_Leghari","PML-N",1,"Ammar Ahmad Khan Leghari"
"Anjum_Aqeel_Khan","PML-N",2,"Anjum Aqeel Khan"
"Anwar_Ul_Haq_Chaudhary","PML-N",1,"Anwar Ul Haq Chaudhary"
"Arshad_Manan_Yousaf_Zai","PML-N",1,"Arshad Manan Yousaf Zai"
"Asghar_Ali_Awan","PML-N",1,"Asghar Ali Awan"
"Asghar_Ali_Shah","PML-N",1,"Asghar Ali Shah"
"Asif_Ali_Malik","PML-N",2,"Asif Ali Malik"
"Asif_Aqeel","PML-N",1,"Asif Aqeel"
"Aslam_Bodla","PML-N",1,"Aslam Bodla"
"Atta_Ullah_Tarar","PML-N",1,"Atta Ullah Tarar"
"Ayaz_Amir","PML-N",1,"Ayaz Amir"
"Azad_Ali_Tabassum","PML-N",1,"Azad Ali Tabassum"
"Azhar_Qayyum_Nahra","PML-N",1,"Azhar Qayyum Nahra"
"Azhar_Qayyum_Nehra","PML-N",1,"Azhar Qayyum Nehra"
"Babar_Nawaz_Khan","PML-N",1,"Babar Nawaz Khan"
"Bashir_Ahmed","PML-N",1,"Bashir Ahmed"
"Baz_Gul_Afridi","PML-N",1,"Baz Gul Afridi"
"Begum_Tehmina_Doultana","PML-N",1,"Begum Tehmina Doultana"
"Bilal_Azhar_Kayani","PML-N",1,"Bilal Azhar Kayani"
"Bilal_Yaseen","PML-N",1,"Bilal Yaseen"
"Capt_r_Muhammad_Safdar","PML-N",1,"Capt r Muhammad Safdar"
"Ch__Abid_Raza","PML-N",1,"Ch. Abid Raza"
"Ch__Ashfaq_Ahmed_Mattu","PML-N",1,"Ch. Ashfaq Ahmed Mattu"
"Ch__Mehmood_Bashir_Virk","PML-N",1,"Ch. Mehmood Bashir Virk"
"Ch__Mubashir_Hussain","PML-N",1,"Ch. Mubashir Hussain"
"Ch__Muhammad_Jafar_Iqbal","PML-N",1,"Ch. Muhammad Jafar Iqbal"
"Ch__Muhammad_Riaz","PML-N",1,"Ch. Muhammad Riaz"
"Ch__Nisar_Ali_Khan","PML-N",1,"Ch. Nisar Ali Khan"
"Ch__Safdar-Ur-Rehman","PML-N",1,"Ch. Safdar-Ur-Rehman"
"Ch__Saud_Majeed","PML-N",1,"Ch. Saud Majeed"
"Ch_Armaghan_Subhani","PML-N",1,"Ch Armaghan Subhani"
"Ch_Asad_Ur_Rehman","PML-N",1,"Ch Asad Ur Rehman"
"Ch_bilal_Ahmed_Virk","PML-N",1,"Ch.bilal Ahmed Virk"
"Ch_Jaffar_Iqbal","PML-N",1,"Ch Jaffar Iqbal"
"Ch_muhammad_Ali_Gujar__Advocate","PML-N",1,"Ch.muhammad Ali Gujar, Advocate"
"Ch_Muhammad_Ashraf","PML-N",1,"Ch Muhammad Ashraf"
"Ch_muhammad_Munir_Azhar","PML-N",1,"Ch.muhammad Munir Azhar"
"Ch_Nadeem_Abbas_Rebera","PML-N",1,"Ch Nadeem Abbas Rebera"
"Ch_Nisar_Ali_Khan","PML-N",1,"Ch Nisar Ali Khan"
"Chaudhary_Abid_Raza","PML-N",1,"Chaudhary Abid Raza"
"Chaudhary_Asad-Ur-Rehman","PML-N",1,"Chaudhary Asad-Ur-Rehman"
"Chaudhary_Asad_Ur_Rehman","PML-N",1,"Chaudhary Asad Ur Rehman"
"Chaudhary_Farrukh_Altaf","PML-N",1,"Chaudhary Farrukh Altaf"
"Chaudhary_Iftikhar_Nazir","PML-N",1,"Chaudhary Iftikhar Nazir"
"Chaudhary_Khalid_Javed","PML-N",1,"Chaudhary Khalid Javed"
"Chaudhary_Mahmood_Bashir_Virk","PML-N",1,"Chaudhary Mahmood Bashir Virk"
"Chaudhary_Muhammad_Ashraf","PML-N",1,"Chaudhary Muhammad Ashraf"
"Chaudhary_Muhammad_Ashraf_Gujjar","PML-N",1,"Chaudhary Muhammad Ashraf Gujjar"
"Chaudhary_Muhammad_Barjees_Tahir","PML-N",1,"Chaudhary Muhammad Barjees Tahir"
"Chaudhary_Muhammad_Iqbal","PML-N",1,"Chaudhary Muhammad Iqbal"
"Chaudhary_Muhammad_Shahbaz_Babar","PML-N",1,"Chaudhary Muhammad Shahbaz Babar"
"Chaudhary_Naseer_Ahmed_Sidhu","PML-N",1,"Chaudhary Naseer Ahmed Sidhu"
"Chaudhary_Nazeer_Ahmad","PML-N",1,"Chaudhary Nazeer Ahmad"
"Chaudhary_Nazir_Ahmad","PML-N",1,"Chaudhary Nazir Ahmad"
"Chaudhary_Nisar_Ali_Khan","PML-N",1,"Chaudhary Nisar Ali Khan"
"Chaudhry_Khadim_Hussain","PML-N",1,"Chaudhry Khadim Hussain"
"Chaudhry_Khalid_Javed_Warraich","PML-N",1,"Chaudhry Khalid Javed Warraich"
"Chaudhry_Mahmood_Bashir_Virk","PML-N",1,"Chaudhry Mahmood Bashir Virk"
"Chaudhry_Muhammad_Jamil_Johar_Advocate","PML-N",1,"Chaudhry Muhammad Jamil Johar Advocate"
"Chaudhry_Muhammad_Munir_Azhar","PML-N",1,"Chaudhry Muhammad Munir Azhar"
"Chaudhry_Naseer_Ahmed_Bhutta","PML-N",1,"Chaudhry Naseer Ahmed Bhutta"
"Chaudry_Armaghan_Subhani","PML-N",1,"Chaudry Armaghan Subhani"
"Choudhary_Iftikhar_Nazir","PML-N",1,"Choudhary Iftikhar Nazir"
"Choudhary_Muhammad_Barjees_Tahir","PML-N",1,"Choudhary Muhammad Barjees Tahir"
"Choudhry_Muhammad_Shahbaz_Babar","PML-N",1,"Choudhry Muhammad Shahbaz Babar"
"Choudhry_Muhammad_Tarique","PML-N",1,"Choudhry Muhammad Tarique"
"Chudhary_Bilal_Ahmed_Virk","PML-N",1,"Chudhary Bilal Ahmed Virk"
"Chudhary_Hamid_Hameed","PML-N",1,"Chudhary Hamid Hameed"
"Col_r__Mian_Muhammad_Akram_Advocate","PML-N",1,"Col(r) Mian Muhammad Akram Advocate"
"Daniyal_Ahmed","PML-N",1,"Daniyal Ahmed"
"Daniyal_Aziz","PML-N",1,"Daniyal Aziz"
"Danyal_Choudhary","PML-N",1,"Danyal Choudhary"
